source_index,label,lot_id,map_sha256,split,map_path
641979,none,lot40420,9fd9758a6487d867b1b12a447ce67637433496b950756c4511af86e39bfe8cc7,train,maps/0641979.npy
642098,Loc,lot40425,d07faeb50e0d672738e5f8ea0132eed52a47194eb7dd61dac0a7680e518d6860,test,maps/0642098.npy
642147,Loc,lot40427,09072daa5666daba554c6e737aec4b4ee715fd74e8d8eb0fc4a3935ffea07dd2,train,maps/0642147.npy
642291,Scratch,lot40434,f94f9f6f5100b0227c035620963f186757f69d8f0b73021259afb529db0413c4,validation,maps/0642291.npy
642294,Edge-Loc,lot40434,d9b38a8233533c7664b8e6be1cf2039ae791e67dc173f794fd039ab4da22393c,validation,maps/0642294.npy
642298,Edge-Loc,lot40434,19a566569918f6aad92bd059346628b2c8bea59fb61a23cb4ed9df91a330a5e5,validation,maps/0642298.npy
642579,none,lot40445,52ab66f72a561bbd34edbeceaf59c04ce7baa1a3fe4b24f0537891673a54e92f,train,maps/0642579.npy
642698,Edge-Loc,lot40450,cdb036b37ef681b1cd17e69c71261a16cb40efc0c949a0b9ff807e79da0f2b22,validation,maps/0642698.npy
642811,Loc,lot40455,152ea108a08d40122f209c06ef1722644e26dd707ea8bba6ec37f804a2e30a1e,train,maps/0642811.npy
642881,none,lot40457,8820aee7b1ec625d0f2922851359a9acdf9b7c9209c35d48c58918648871efad,train,maps/0642881.npy
642884,Center,lot40457,da600c50a9ca7be110632841c37b777396077a87ec422f8c08b526a3adb8250e,train,maps/0642884.npy
642886,Edge-Loc,lot40458,8af66a870b2a4823550dab2dc41c02fb5f34f042adf8749c9da75eac147675ff,train,maps/0642886.npy
642917,Loc,lot40459,6492fae352fa444764046f339aa2e697a9cb519282e2fd0d3b004d4f5eb61765,train,maps/0642917.npy
643058,Loc,lot40464,d4e4c64bd7313fcd99007f7bf7f6df4a11215ecff1e8e333c74729aef241c46b,test,maps/0643058.npy
643107,Edge-Loc,lot40466,67df6bb67e1f01f31cc2ba66d30d8f6c32b616eb96400e92e85e59062fb8ecca,train,maps/0643107.npy
643116,Loc,lot40467,f1425d33f57be69f64c0926c14bdee59240274a87ed1ee19944b6c8993cd53b5,validation,maps/0643116.npy
643264,none,lot40473,763d27a61d5900baca1a9507f345fe024d103ed6a9601e21a94dba31b8b303ad,train,maps/0643264.npy
643348,Scratch,lot40476,01904db36540aa0e96bfa65d8e08775a434bb874977b1b697894ff405d85f920,train,maps/0643348.npy
643365,Edge-Loc,lot40477,6143f78fb8620229dc644c73bdd59910d7eb538193e07e98884d86e88b82a615,train,maps/0643365.npy
643549,Edge-Loc,lot40484,0d90d37fabf195976ad3dc3bade99b0f44234bfe49c6fde4fdf6387522b66026,test,maps/0643549.npy
643552,Loc,lot40484,83dee4836aa29049bc585a64ea44e5911ec36374949038da4cb4438e831945eb,test,maps/0643552.npy
643695,none,lot40490,a90d60205011b5dfbf7c3f0bb24cd7e0628d1656d7dd4e76d2e651f6b1fc2d75,validation,maps/0643695.npy
643734,Edge-Loc,lot40491,6fd40d5c28eb92e6c6659898cf792ceef34bae2d2d54ca3d758bc2ad1b7eb7a5,train,maps/0643734.npy
643738,Near-full,lot40492,dacc5db279ee439ca728dd686d908b0a7b988dec0212143918c2c9ff22959376,test,maps/0643738.npy
643811,Edge-Loc,lot40495,142175cebae0f518f97b61567824d1aa997ab00302e8daf540b465d19e49e8b5,test,maps/0643811.npy
643821,Center,lot40495,caf23ab2ae0d8ccbda268b0aeeab7686e32e57d5b33a5ba5f7d718fe16c7dfc7,test,maps/0643821.npy
643866,Scratch,lot40497,a8f576aa18d0e91e0d8ffe6d47e727bc579b9c5dcc523b275f0794aef8691962,validation,maps/0643866.npy
643870,Scratch,lot40497,646df288431036af7c3f4c2d6c5052d385a2db6577c52c00b5a8dbf72483ec29,validation,maps/0643870.npy
643986,none,lot40502,d5f54243cab4f5895b9295e55198f838ed09aa910ead99c366a4b8c77b1c422d,validation,maps/0643986.npy
644008,Loc,lot40502,7808cb44ad21b609f9b0504aa4a5bd77c426ea4e81a60f297017da444aadd942,validation,maps/0644008.npy
644070,Edge-Loc,lot40505,6dd307e5124ff9ddc241412ffeed1829e77c45f44d7ddc531b20e957a1ad0d53,train,maps/0644070.npy
644198,Loc,lot40510,459904ad8f6197689abe9dfdfc62af4032fea5fabb6bbf49c0d9a42fcb035031,train,maps/0644198.npy
644352,none,lot40516,128599b30ef325003de9053cc640fe6f93b5fddc970ef71137e244c4b256ea71,validation,maps/0644352.npy
644803,Donut,lot40534,8c332da7375b6b5e8fe8bb6d2d687b27b145101bca487a2e24abde2bd9a42e85,train,maps/0644803.npy
644968,Loc,lot40541,19bedfd5eddeaa42408471f62514ede68e4df160a037e24685e6dc65faf8ccb6,train,maps/0644968.npy
645243,Scratch,lot40552,331f37a2e08d6065a76ff4db073f24994aa22437c44866866f9d568302d89ae8,test,maps/0645243.npy
645275,Loc,lot40554,e5537eea4e9b1c0042c4b1a53aa813c8f201ef56642431fbb251c30c908bb7db,train,maps/0645275.npy
645324,Random,lot40556,9169e241cf1765ed08f87789352b4abd2b851b02d7b02f8f45691ba6cc5986b3,train,maps/0645324.npy
645407,Edge-Loc,lot40559,d0287b6714f0cff7045e613b878b135458614bf5274834ea988fb6e23deb3fb4,train,maps/0645407.npy
645411,Loc,lot40559,32483e947e9883a308716404ba7888c818e7b11dbc25dfcee29391f07e77b350,train,maps/0645411.npy
645501,Edge-Loc,lot40563,880f0cfe16d0e79e90c0c3a031e16fd7b65934eceaf7d13d7c2d6f747da7eadb,train,maps/0645501.npy
645591,Edge-Loc,lot40566,da0cad746a5b9c65242fb8ccd9bbd7b8ac59663fd031158fc04e3a229ebd3788,train,maps/0645591.npy
645613,Random,lot40567,6a22f5b2464e35d7169844b627d2b959862073cd5779f52830e9552374bafca4,train,maps/0645613.npy
645649,Near-full,lot40569,bd1a5662cddaadcb4d7afd6d3978d11678ffd0aafa841e7ffc0da378d1c547e0,test,maps/0645649.npy
645655,Loc,lot40569,f9d4d914512f04d723ff9b11dfd75a2b6f9a22d0bf46f8dfdc7ce75f5e7392c9,test,maps/0645655.npy
645733,Loc,lot40572,e509b2dc0568742a0e0eddd3a9f70e290597bc4e04db614856484310c0049038,validation,maps/0645733.npy
645755,Random,lot40573,e9d09ac879d7f63e319ceda3414929bf6679a82842e97d5abb790361f53a9af2,train,maps/0645755.npy
645862,Edge-Loc,lot40578,9a4b5fe2e1b77bfe5eb9c99c8e366e16ecfa2eaa104eb206ec8715a7ba970865,train,maps/0645862.npy
645865,Scratch,lot40578,fcf7d09151f3fe2ce28c5bb2bb0087cedc186e2354f8c2ad3dc5ada9da10d84d,train,maps/0645865.npy
645888,Edge-Loc,lot40579,9b971cd32e6b2aa2ed78d80afb37337f56ac60f4b0ae27af374be199ecffec11,train,maps/0645888.npy
645972,Center,lot40582,927fe5f0e0b6dc53e046fd00f5a1160199c257a862f3119b32d862c7dde1b4f8,train,maps/0645972.npy
646066,Random,lot40586,513cf9f8735ed589f2431f9c7b30c0fea543367d96ea1b2f87396f58c56ad8a1,validation,maps/0646066.npy
646252,Random,lot40594,2a067dc545270e6c55ad2cdbdefedfb5800698bd59bdd78c21d032afea88701f,test,maps/0646252.npy
646295,Center,lot40595,1e183bb66c1aea98ab5fa0d0d467d187a28b73a70271a6903d71d7634a94bce7,train,maps/0646295.npy
646321,Loc,lot40596,1ddf69c76cfd711459cad9fab8a4d701a51200c54f7a4897fd3a930b5c2031f0,train,maps/0646321.npy
646387,Edge-Loc,lot40600,7d53502dbeb3046d980caa046af754af28a0c8adea7cbe0eccb3d76d8ead57d7,test,maps/0646387.npy
646582,Scratch,lot40608,927d897cca1a4cbb2691028b87e88b813a9f8b22449a48b88376d04b719be2aa,train,maps/0646582.npy
646650,Loc,lot40610,703c03307abbb04541f29783216086ed65242761b573eb9cdae181bff69241eb,validation,maps/0646650.npy
646680,Scratch,lot40611,4824f371de5a01c194a5ce1ffe0dd63244ab9bf34bc9e32912e90b6a14e33119,train,maps/0646680.npy
646831,Loc,lot40617,a40f83d2403e1cb7ac8d73a28d9ff4b6fe8cf8c09122905448df30f53e4df48c,validation,maps/0646831.npy
647034,Loc,lot40626,fb4bb451f03de5249e6edc1994f9ef50ec1227d62f4c03b92774fb9fe38d9f9f,train,maps/0647034.npy
647054,Random,lot40626,852bf266be07ea1642e594dc3fb669021c58991fba33f27bb7b26bbee1d45cb5,train,maps/0647054.npy
647352,Scratch,lot40638,4f64d6f8d85115919fc09b3523f31deec6de83ee02f40afdda96219dfcb11ce8,validation,maps/0647352.npy
647489,Random,lot40645,5bd2d2d88677ff9b05d653df53f87cf8bf2832dc14e4e882adc1c12eaefa983a,validation,maps/0647489.npy
647508,Loc,lot40645,e90a39f7e38acf8a897ebc75d1d4f740ea5e84dbe8793ff68a8f4d1a100e3ffb,validation,maps/0647508.npy
647534,Loc,lot40646,de8d13edcb5dc7c6e3e4290c474db26e32518fd4a8018e7b0cd6ceb419a525e6,train,maps/0647534.npy
647677,Scratch,lot40652,6beb11211fe2440238315e6e26be83896363e65d914673bbb822d798777ffee7,train,maps/0647677.npy
648519,Scratch,lot40692,3ae1a6c8958e45dd7577952c4adead2df7acd692bc86ccc82da1baa28a3bcf16,test,maps/0648519.npy
648570,Edge-Loc,lot40694,7a0aff4221919c6b27d9710e158e3e962ca45e835520295f32f91d751cfe2d9c,train,maps/0648570.npy
648612,none,lot40695,4928323cfd5fff60548b6701663fee341e8c9e1d47a9416c343776bc5a476448,train,maps/0648612.npy
648674,none,lot40698,aebc5685134e5cb29972b0afd603c8ad5b56c01489c161e946f8865be085e3a7,validation,maps/0648674.npy
648715,none,lot40700,1a2170cec0b3853f201d474141ed9359fafd633ab49ed604cb6d04302559e4a0,test,maps/0648715.npy
648839,none,lot40705,155463eb1381803ddab7a8c0a2624c0cf0032fbfd0d43decfcac653a4920f127,validation,maps/0648839.npy
648983,Scratch,lot40710,a8a3acbc21f623ce3671d3f3da4ddf39db336702350bb4a644abc9ee77db8af2,train,maps/0648983.npy
649011,none,lot40711,84e59b4bba78f8622b9519efee1b938d94a0473a275d8b2bd32722691b4389c8,validation,maps/0649011.npy
649020,Scratch,lot40712,a2178a13dae3fe4c4387e3eb10bcca377acdccff1343030c6e60a84fedbe28ff,train,maps/0649020.npy
649199,none,lot40719,1d75d40853e2d037d24f76483b2e4d9bd3fd8e3d46a286f86242db546f1c8405,test,maps/0649199.npy
649258,Edge-Loc,lot40721,2cef5989e04d4ce8a088b383c0c55bd794e67a3b01bf6eb312a87a3cc8344c3a,test,maps/0649258.npy
649422,none,lot40728,ac964bf6511bd3ff1e47c0ffe2478315626e617c333a2f5ccd3c1675bbce06ae,validation,maps/0649422.npy
649464,none,lot40730,08ed2df4b235ddd2615e348a1087f0f74503b63663e66a28b2f804282c0aa779,test,maps/0649464.npy
649631,Scratch,lot40737,3e20a4947d5ed8c057d8d0c9137151eb7c19980c288e60afba747c36bb642fea,test,maps/0649631.npy
649657,none,lot40738,4bd9f52af68b955ee4427b18f9d732f44137f3fc507cee0616bd83fef7c352ba,test,maps/0649657.npy
649671,Scratch,lot40738,b64c2fd1101301c24408434dc5172bf9aa8a5240121577c27902c7eed6599f6b,test,maps/0649671.npy
649726,Scratch,lot40740,154c5f4a47f4efb08dd1fff42c9f85bdd5c2946b9d964961ea4a1445fa6121c9,test,maps/0649726.npy
649797,Loc,lot40743,91b581eedb26fb1bd59ff86c3048761aedab93809e7bdec20959fcffa7a60a45,train,maps/0649797.npy
649917,Edge-Loc,lot40748,0c22753724ece18d1dc83634b07784e449ab168d63245c705b2e95d26599badf,train,maps/0649917.npy
650156,Scratch,lot40758,7841f44f8c18be5e52769d851c711368cdcee68547bb9065623a11945e583f1f,train,maps/0650156.npy
650252,Loc,lot40762,3a004261aeccf674b81c7a13c42ccb5e67f7fc6bab449dcc9a6e1439b1b1bfa6,test,maps/0650252.npy
650307,none,lot40764,e89eb8ea77a00ebbb9a4eb4b1216cec52d30e42d1038088b840f3fccbcc1b871,validation,maps/0650307.npy
650377,Random,lot40767,56c95bd50d02feaee62a5680c1b6947ffc0f2dd29872e36d5ef6013d59f2d0d4,train,maps/0650377.npy
650541,Loc,lot40773,1d5f0b14562b7d7f6ab175c816d770e9329c5b7835404ecc4ecffb5a7495fab4,validation,maps/0650541.npy
650657,Scratch,lot40778,1ef1bf9cb0167419cdf2efa9f1d0e49ed54f0bb2be0043245bda21195a173121,train,maps/0650657.npy
650819,none,lot40785,3dfe8b7861cbfae2b77c4b6def030a1dea70b3a0f417f3e751f01eac04a7a400,train,maps/0650819.npy
650953,Loc,lot40790,9d2a0223525524dff4f9f220416c9ce306c8edc56a6593a968a9d05c15359913,train,maps/0650953.npy
651030,Scratch,lot40793,025f582fda2c5da1040415a11bd2bf86e21b7ed28498c37c72d9dbf616ea85bd,test,maps/0651030.npy
651050,Scratch,lot40794,9c1e0be8137b20648b1ee66321d0d66b7563f80d4a9c83bf777755259127551c,train,maps/0651050.npy
651084,Edge-Loc,lot40795,32328e59058de8566b510996c2a81b6854b16b0a601db55d369c4ed2a82bfbac,test,maps/0651084.npy
651179,Random,lot40799,f8cb3ddc26b7e49d51711fd65fe9273915d699deb3bc57029d9524fc6d9825c6,validation,maps/0651179.npy
651275,Loc,lot40803,53098a4186fff591e725f84792b378f779e75c98075ed341dfc27baac5201398,train,maps/0651275.npy
651354,Loc,lot40806,4c26b444b1d6df2deadefb5001475d34b0a6a2b52e100a351169a443280b10ed,train,maps/0651354.npy
651638,Donut,lot40817,f7f26232ca7f8483b77b978b98fff310b827b9306643d6e8abb5135bfbc480de,train,maps/0651638.npy
651731,Scratch,lot40821,54a8b9e9f9d395456e09c859e1d9f5fef8bbb0f3eb9f559879dbebd17cfb9fe9,test,maps/0651731.npy
652005,Scratch,lot40832,e2dcb56e6c2c89dbaa63d2155cf2931fc74122490e46dcfe4bde44a5d0370b8f,train,maps/0652005.npy
652009,Edge-Loc,lot40832,987121b9467c4b28e67ebdcf058eb732dfca48101e68f47ec45cfebc805e6c5b,train,maps/0652009.npy
652072,none,lot40835,ae9faf8d4f8bd01aca9082715c5cd624acd684e07158d404e6deadaccb69e8e1,train,maps/0652072.npy
652111,none,lot40837,3f0a4647938477d736fe3d7815b289414114c3b942e121c2ea456ddfc12dd174,train,maps/0652111.npy
652177,Random,lot40839,14d36b266a75515460c8f1c2134bf4d7e237f2eb13570db5238e75bff681fb93,train,maps/0652177.npy
652272,none,lot40843,f1b9e1301179a2214a8f0f54c6344e909964e2419b678dcb7ed89c0fc6149ee5,test,maps/0652272.npy
652306,Scratch,lot40845,c229c033297946ce175a377cd1e51151b0795989a30c05753989fa013a90091c,train,maps/0652306.npy
652340,Edge-Loc,lot40846,fb1c071419c29a19f02b0c6c9a9af49fcc0ab8a91063c086bc250bb183ca3a3c,train,maps/0652340.npy
652430,Edge-Loc,lot40850,ac9b56162913d60544b0f5ddb5f4422e4d430669656938985554f326d1b9a7c3,train,maps/0652430.npy
652601,none,lot40857,25c5af9247468e82c8af0044909e8bc1478269a5c1d779569473ce4b0fb3c1eb,test,maps/0652601.npy
652703,Loc,lot40861,59220ca0d24fa962686716df361d23d8bccdace1efc680297724acbc2b6f2904,validation,maps/0652703.npy
652729,Loc,lot40862,c9dce72ee550dd619f65ebdebfe3f94e4bf4d77f6275b38626312412265af5de,train,maps/0652729.npy
652736,Near-full,lot40862,14999463a5228ce94179f26cbd6d04f89d4288d8b4414cb96c9490d86629cc08,train,maps/0652736.npy
652746,Edge-Loc,lot40862,9fb1e42c40f7c22c0785280525e7da700d3a3e0a56f13f4b09793958f00b9707,train,maps/0652746.npy
652788,none,lot40864,2ec8d72a49f79954c6e4df671e9193982737909a6dd946fe34c9b5dcc4575d5e,train,maps/0652788.npy
652897,Near-full,lot40869,15fa17052c933038dfeeab7eb3225c6ecb41e5988ffc5a74337d1acf5276bc55,train,maps/0652897.npy
653022,none,lot40874,910d5a52f6c41359b86ddee691d3b0499d1d9380bc193044617526f9ec593881,train,maps/0653022.npy
653058,Loc,lot40875,44344fd059451f621aeeb501c72f224a3b92f30010327e5142e1754030da9e8d,validation,maps/0653058.npy
653123,Donut,lot40878,925785839c832626d063904db7b2b4b77291a414346bd0cea4eefedccdb08849,validation,maps/0653123.npy
653258,Loc,lot40884,834bf1de7dd5b927deff83013386ddff01d1aa264b0e68910be8e3b91a3703d5,test,maps/0653258.npy
653276,none,lot40885,34233824cf186f8b99a650cece64e456ad11380d25394831c1117c5fb0321981,train,maps/0653276.npy
653280,Random,lot40885,b745279a171f55ee35f2f7bc263fd63d017bb2bc9acce249885188c0eded719f,train,maps/0653280.npy
653289,Loc,lot40885,df539ae541147ce882ba05695691e22c18ae64b58cc0dcea39aa1056ffeed24e,train,maps/0653289.npy
653327,Loc,lot40887,a89b4debc01bc98ba74ca591e76e634d9b9e55e926d9a7cf9f9a10544fdb7874,validation,maps/0653327.npy
653336,Center,lot40887,146a26fa14f91a6c45b4e521f12d2fe358b055177ed43592dbf59f407c2f7a40,validation,maps/0653336.npy
653650,Edge-Loc,lot40900,109088f5228536bc9d7ce34099fde76204707385052939b54f3bc569ea14b0bf,train,maps/0653650.npy
653660,none,lot40900,9094a26448aa780e7018a7b88ac748e91c55ccc04a7b6390eff42462c021ae93,train,maps/0653660.npy
653891,Center,lot40909,f9f6d7993b1f08bd943ca28bdaea3a3da0c272e1a15e220de5e1f8a7fb6ee173,train,maps/0653891.npy
653992,none,lot40913,7cb75cf22f53a6f8d8bd40c6bd7de7c443e7b07954bce5af885e3833980ff142,train,maps/0653992.npy
654023,Loc,lot40915,183916771342aa738dbb5e8b3f0dd84d8e0c4eb215f48635e669960d2c1d7ab5,train,maps/0654023.npy
654173,Edge-Loc,lot40921,ccc83d9ddcd095cb204a0f1bc206872fbcd6957d9c2461e10f408dad1a19503d,train,maps/0654173.npy
654229,Random,lot40923,22321f94e1fb75baeaee54cdb903165ac46399a3f12b14e6f097f09a0e66d3f9,train,maps/0654229.npy
654293,Edge-Loc,lot40925,0200a7b198b0b02cac015def31690ff29765c278d632043bad61a9a0064dd41d,train,maps/0654293.npy
654411,Scratch,lot40930,3099b244d1fcdb83ee0cbb8aa36c93d166b33c1de068688bfe42487389cf4508,train,maps/0654411.npy
654457,Loc,lot40932,9413a5f7d043629a930968d1cfbb0e1088fd1442d352cdb7824fb9cdde855557,train,maps/0654457.npy
654568,none,lot40936,1a11ea96407851aea20492dceb9d2cb25cd047eba9fc558e18cd1df0e08bb440,train,maps/0654568.npy
654587,Loc,lot40937,abc3eab710f335cc25a403a598897c28ccb0472d0f29b7a7b19ca0c0e30c10ba,train,maps/0654587.npy
654684,Scratch,lot40941,7b0c7914936293976b42a3b4620d7911e27bd94b4d0e46ee81bfc86577e4ee7b,train,maps/0654684.npy
654709,Loc,lot40942,5ba3d806b95cac1a35307baf8f5e9a5449340f32f00e88c89730af77670e5f45,train,maps/0654709.npy
654730,Edge-Loc,lot40943,cba874418cfc21fb57049ccf2810e1a47503034229d9bd31a2273b42ccc5e0fe,validation,maps/0654730.npy
654816,Scratch,lot40947,cfc597be5f71e2ecaac5a423b291653baff56463ee80a41944416c363ea5e310,train,maps/0654816.npy
654822,none,lot40947,76ddd46b7e0532fa0f2c36fa7ee2eef81964b0ab7d72e8565d6896e520553df5,train,maps/0654822.npy
654973,Near-full,lot40953,0b51167c1fbe46bb51b09c8f72cea45f510ba8cc5fbad40977963185696ecae8,train,maps/0654973.npy
655011,Loc,lot40954,be9f80b05e3e5e07f70a5e90f176c5678a4efdd7b29c93e876bc897bcf310cac,validation,maps/0655011.npy
655034,none,lot40955,534c08d9acb4190d8f885698a0efe75e3431aeab7c4f2cbdcd1fc068479156db,train,maps/0655034.npy
655156,Near-full,lot40960,71c3d44f40d8592fb0ae6de0a39703e924e42c99c9abfb93b2dd772e64a9e06c,test,maps/0655156.npy
655180,none,lot40961,ea0fdfae3239a6bc861518f752b8416edb696a8d6e6e5c157c3f0ecfafc97bd1,train,maps/0655180.npy
655402,Scratch,lot40970,66e8cf46fdfe80a32ba8f7ef9fd35cefebc337e6d9271246355c854ccc4dad88,validation,maps/0655402.npy
655631,Scratch,lot40979,8bbaa461f2209843c2438e894031fe311789948dba81c718169f9d720348381f,validation,maps/0655631.npy
656018,none,lot40995,e4432fb2a3648eb1513feffee8832c91052b91a02347aa8ca647cecb1e5b7c15,train,maps/0656018.npy
656159,none,lot41001,c7f2099dd2418948dbf6e98ceb47ba38ff9236d1f407bcbd616427186d3c4638,train,maps/0656159.npy
656211,Scratch,lot41003,a516168699c5e2f94616d3160411b5f891c1d89cbf03c5d090c64f6bd1c18a4a,validation,maps/0656211.npy
656253,Edge-Loc,lot41005,73af013e7626f0ebd5292023465beff255739a2d19012761bca91531a874457b,train,maps/0656253.npy
656445,Scratch,lot41012,5ac6305483e1d244140fa6c9f89b2ecfaf22889c58598cbcf3852e3ed41480d2,train,maps/0656445.npy
656636,Edge-Loc,lot41020,1fcda4c89b37e290c524334e53ab499c1bd93522e3d53561e5880f52707ac3f1,test,maps/0656636.npy
656686,none,lot41022,be11d00c77778adf004af6df168c6416bf6bd4ccf59cb089bd9d5b904fc84388,train,maps/0656686.npy
656723,Loc,lot41023,abf0a5d38983c27babf5f05a3048910899ac6b7b434dff33fc090d8731ae0fd4,train,maps/0656723.npy
656826,none,lot41028,1bceab9828181a62526a03ff7effede60bc539a043ba62bc91aad3209ca3495e,train,maps/0656826.npy
656995,none,lot41034,4f27ff9dc1a7c983a720585f94fa9eb3dfcc097655dfbf58b5439b6f38ad5f2c,train,maps/0656995.npy
656997,Random,lot41034,195112a6d2ef07afb275872c5d210545af54a18ee58658a31d56c3939e380cc4,train,maps/0656997.npy
657021,Scratch,lot41035,1002cb4ef15476be0710d26e0d98995ebb91e3032ad2ac0937d1f079a73e2357,validation,maps/0657021.npy
657067,none,lot41037,f59d82548fd6f9ad604ff9e9fb5a8e695a81cfc86cc6d4ed0a828e11d1bbf14b,train,maps/0657067.npy
657073,Loc,lot41037,7b0e358450e3a7cdf2168263c2bfb9b043ce16377e31ceec0c86868a2ec457b6,train,maps/0657073.npy
657240,Loc,lot41045,4873cf293140847794b59559cfb98363cc2f9e81a871171d2c1ce07437a11276,train,maps/0657240.npy
657462,Center,lot41053,9b02fbca52a037037652930f97f3cef4c83ea49265685764f39a934269370582,train,maps/0657462.npy
657671,none,lot41062,88bb809dbf54ca1c7b6ae1039c7c75c9612e27e07f77ee7fefc62a7ab56c94f1,train,maps/0657671.npy
657747,Loc,lot41065,a68853054ac74f6a3b674e3a641bab55563c604b929e33cca13733a074afae74,train,maps/0657747.npy
657851,Scratch,lot41069,e40795ae0ac988c23f36c73269f1c090c572791f0dd21f81d75ad4161bd5bb7a,train,maps/0657851.npy
657941,none,lot41073,808dc7946219283f1f9d09cec5077e4f6cae27e250f80dbdfcb16336254c8951,train,maps/0657941.npy
657971,none,lot41074,0c2d8df50cb95192d6467026028e5859fc9a3101586cf7df08a0d7dfba2848db,train,maps/0657971.npy
658021,Edge-Loc,lot41076,141ab7eeaee5f05fc96dd88913a6803e56cacea3482a25fae8ad25faceeedc5e,test,maps/0658021.npy
658215,Loc,lot41084,fc48ba999dba4bf30041c642afb0e8cf9f45501d364d3c4fab5aefda0bba706d,train,maps/0658215.npy
658389,none,lot41091,afe0778c339f9b8fe4ee1fbc216700a17b93d107ac2fd0b54eca7db4f7754d3c,validation,maps/0658389.npy
658405,Scratch,lot41091,46a6c6538f72d61a9e858a6b25f99c94cc808e91647b5c978986444c16961b6d,validation,maps/0658405.npy
658443,none,lot41093,5f6b777cda588d289182b01d9bdc841359d82e222b341b4b3ff7926f4cf6b24a,train,maps/0658443.npy
658597,Loc,lot41099,12e75460bb096826034f0b533c5ab03ae72bd9e1f085b9d07c8f6b36591597ae,train,maps/0658597.npy
658709,Random,lot41104,1272a60c3f077cc2caaa775a24b06adc9aa6101bd4206bb55755f2747884ecbe,validation,maps/0658709.npy
658759,none,lot41106,0c0c124369f9c2cf880d1edcbc3b44988c5f18bca6d408943044fcd1f32d130e,train,maps/0658759.npy
658823,Loc,lot41109,17cc768e1fd8e9f9378d99d9416f905a64aa11f98fc801ef3c788bec53832b67,test,maps/0658823.npy
658922,Edge-Loc,lot41113,4e18845e5cafe694280ea46e98ef6af809bfbaf3513162ecf2af0eff0dc63e19,test,maps/0658922.npy
658997,Scratch,lot41116,58e6520506e1f9ff9caa67f4a28da26b7e0b1943ad73c4544535b39ac457dbb4,validation,maps/0658997.npy
659176,Loc,lot41123,6ee0820e1485b185fa25b64bbcbb2fe1f5cd5d59a11accd78c8dd51d03099908,validation,maps/0659176.npy
659180,Random,lot41123,5e7976d13c80e14cfbb0d30c3a365d9423394858f66b7e872e7c0bbbc412356d,validation,maps/0659180.npy
659234,Loc,lot41125,cc1e43e342c46ed03f5325705d262c9f0e8ad3fe5159cc258285b9e4c232a844,train,maps/0659234.npy
659266,none,lot41126,782e61b11891bbd124fa45663c4b92b2b99c42089925d787447726ee7a6f2f32,train,maps/0659266.npy
659297,Scratch,lot41128,6df63bf168eca1a1e18771cab7f8fd4d4a870595e0eedacfba3baaf3fd1f6cfe,train,maps/0659297.npy
659412,Random,lot41132,52cbddff7e969d6958c0e520be28b2f60ca3fdf8c5c6f1c1d3be7d6ff55d65db,validation,maps/0659412.npy
659559,none,lot41138,301d1ae14bbdcd4344a11c9a9f53f538f3aa43a42d2862bc414ae1ec539b850e,test,maps/0659559.npy
659791,Random,lot41148,2e8f3aa3b06dff1ef2de219be93a44b5fdf049f9d56ad4c2734dd189f91fbd0f,test,maps/0659791.npy
660064,none,lot41159,c65d956c5ced1db327fe09ba55e35b7c4c8c61de62d74459481d43732b056125,validation,maps/0660064.npy
660162,none,lot41162,f4a161f6b480af25ee117bdfd63e9410937720855073a99e34c96d71b8d8ffd5,test,maps/0660162.npy
660202,Loc,lot41164,fbb20ce8a87f23e7b8544e8e81f2fcdbe23e8380bb17283fb9d3ff7a948ff271,train,maps/0660202.npy
660239,none,lot41166,b87b08fd5e0bd1e7ec3e8e8d61f000bb035c5bf24c45ebbcca42bc3d32410f62,validation,maps/0660239.npy
660273,Scratch,lot41167,dd4881078967ce613af5b122e7e21e0d8c325a6a722fe72ee7d3259841f0a3fb,train,maps/0660273.npy
660294,none,lot41168,9583f6a52bcf2abb6157fff4a3814d10a6d31778c6c604fa8bf2811c6b5cb243,train,maps/0660294.npy
660367,Scratch,lot41171,e83a50358770e0bf6dd358e2cb91cd129714a968813319592c1f63e0c26cc853,train,maps/0660367.npy
660554,none,lot41178,0392fe6b1a87df57df0c8024669c50ed5a8650840da37d09aea9f0160bdf41e2,train,maps/0660554.npy
661568,Random,lot41233,e1c7cbff4d5772ff3449cb2fbb631774d4e47d1f0276e9b7b344f3863f090334,train,maps/0661568.npy
663992,Random,lot41365,a8fda59368af7fc2035188a134d891b886c866acae503b638969468be7544303,train,maps/0663992.npy
664591,Random,lot41390,82a113f089e5fbe4d6ce2feefa192571f56c90e932f26c85ea02d06db38342c3,validation,maps/0664591.npy
666267,Loc,lot41482,39be2e86aed6265bbd84212c05bac8ad852c09d519cad93ecb26a1aba65d9098,train,maps/0666267.npy
667171,Scratch,lot41539,32a3ee1810043d6651b664cbb6751841a86bed03afc37611768fb6890590256a,train,maps/0667171.npy
667497,Random,lot41566,8d9578e5ced56775e5e8048beff2baa8f3befc0b4325bca2f0632f094f4957f3,train,maps/0667497.npy
669766,Random,lot41694,283e14f5263325f43d0effe61ab26b46a4156a913aed9e345f0d57691bb04574,train,maps/0669766.npy
673826,Donut,lot41961,15fde0e463219e70f3ca71dc172168baf7225ba93be8edf5326c15d37ded0ec3,train,maps/0673826.npy
