source_index,label,lot_id,map_sha256,split,cache_index
680382,Donut,lot42225,c4392514a89e6155b4caad9270356dd54a4dccdf7f5845c9bf20e0eb566432d1,train,9226
680395,Loc,lot42225,e85b7e14fc6245fea4bdace23b8de980b8feb77627a9e4ffdf74948cacbba9bf,train,9227
680400,Edge-Loc,lot42225,b6634a67b63ecf770d3dfbc36f29b612e079f49f547732c7c1470b85888dac8f,train,9228
680403,Edge-Loc,lot42226,19728ccca0f0a670357cb03718ad02fdb55663dcff8b8ece82f3c8de3b8b171c,train,9229
680415,Loc,lot42226,3f31e279cd32fdc53cf4561569d0ef91bf705b81e2de1d1bd97208e065eca386,train,9230
680417,Donut,lot42226,8992b991f8c818fca28bacd7f212d01f3cfca7c03763e370d52b225bbd970279,train,9231
680423,Edge-Loc,lot42226,c2b87a05bc9b92e4a39b84eb09c7d89a757b924b5025e00f7696283687089bb4,train,9232
680425,Edge-Loc,lot42226,54dd8bb41f5237ac448757d5a07a6b3024d42dd4a0cfc5c285dedd263c194f4a,train,9233
680428,Loc,lot42227,4f64db14caff64d6fffa84ab10727cd856e7b9a53878ee361fc96c2a97170d4c,train,9234
680430,Loc,lot42227,746aa83e79920561b5e1f20b3b8a25e363902dda9ee4d687050fcdec5730c1b9,train,9235
680432,none,lot42227,1f467f7e58e72c234fcf46a80fee495624c9ed37305869a51b3d28f4a2704ae6,train,9236
680446,Loc,lot42227,b787c1ace0d9652327691be4f7cac0093e5b91e3bf82a2296a41329dbb7dccbc,train,9237
680458,Loc,lot42228,8f199622b79ae816327f3e2b6fc5672e8cff2b58b83b05c97cd8e359c241e1bb,train,9238
680459,Edge-Loc,lot42228,11b015a7ad715962485fcdf33bcdd0211e003b4ec55b18918a5e61cd41a55b46,train,9239
680466,Loc,lot42228,961707e3a3154afc4d88ba9cc9654db5b7094f2688d8300afe600113665ae12c,train,9240
680478,Loc,lot42229,9e48791d3533f32b3fd48cddfcfff69bec85991916519de8c06d1250734c2e83,train,9241
680483,Edge-Loc,lot42229,df618d43ae88cf119005c3094c64304b933f16f8652e5413141fa5a54608b283,train,9242
680498,Donut,lot42229,f759da7875b03f1a7b805e8fcff7c20b68101afe13a3489d85d1e22f03d11419,train,9243
680499,Loc,lot42229,a4b35ba64fc7d13fc45293a6a0b0c789bc12b31a86cb5012acd3a457de229838,train,9244
680502,Loc,lot42230,49c2b308829cdfaec4f4e6cf8f54371dd649d51edbea7f49a08cc6ebd943cf1d,train,9245
680504,Donut,lot42230,6023458dec4e407983400571f155641a36b99c262929bce96f3592ec455e028c,train,9246
680519,Loc,lot42230,fd56ca5caa223a780319e0d0425756074a7d580f37ab1f06da934473499efdd0,train,9247
680520,Loc,lot42230,ed03385ea854aee107182e5f837b1becbc1fd35c3a54c914af8c5c6f914879e3,train,9248
680527,Edge-Loc,lot42231,504c452f3f3a319128d306567340eb8e741ec6d132c015918de75ea67bffabf0,train,9249
680529,Loc,lot42231,84911e09e77db314af1a6aabdaa0a2602fd21190ba857bb83804661ae899fa8d,train,9250
680531,Loc,lot42231,f6d978174fedef918dbfbba09d46e0d44c33415cd559d036b9430d82f9f3dcfd,train,9251
680532,Random,lot42231,db9a83076d760f742d7231b6af24b2eb4c5759c12781ed97679e850c5f68ff13,train,9252
680539,Loc,lot42231,d8ea517360fc61f1649b2cd3ca74228bb3cfca9a5eb6cce255190928b1595975,train,9253
680540,Loc,lot42231,da35b12f2d9c70cd23500bc6baa5b90df634932dfd7474eb5140083ebd9d0120,train,9254
680541,Scratch,lot42231,3133ee3d5cacd9535ac3731710e60b041fb1016dec2941fe18a7455c1c320ed0,train,9255
680554,Loc,lot42232,4c519a1e440d35b9fee3f594e8fab44323cca8f04b732b63349305df73088a5d,train,9256
680555,Loc,lot42232,b6347a9d8f51f02ec2e809da174e8ee4965b2631086e48170fc43320fffd6867,train,9257
680556,Edge-Loc,lot42232,09c03d66940c22bb3214dc329bdeffe5da38535cf234f149584be6ed0bd4155a,train,9258
680559,Edge-Loc,lot42232,98c65ddeb78d41b008489305d95e3a8b630988d894fcfdd440fe12ddc0820c60,train,9259
680560,Loc,lot42232,6cb84cda5c344cf525dc683006cdbaddb2beeca3c2cc4bf32f3ce556e7a74a87,train,9260
680563,Loc,lot42232,0f66d95cd0b07f529d1fff45ab15a1eb28e7f741005d9dddfa769d516182e889,train,9261
680569,Center,lot42232,c9523aa6c50f24d2ea767b87543c8d77b9099a3fa883487c03c39bbedd449440,train,9262
680574,none,lot42232,121cc662419d42a277f0daf5eb2f7b8cbf12a4185e3052a2c4d7a8f26712c1d2,train,9263
680576,Scratch,lot42233,695f997ee77b038bf189565245419c0fb4f07e15b591162103ae4bce66644c6e,train,9264
680586,none,lot42233,8f92a565780cf5c33f3e15e9b31d14bb95cac81666396fcb31eff23a935ffd55,train,9265
680602,none,lot42234,64c20c6ebcb660addf8552b2af25f260b9c2a605ea64a76dc4089e591a090c2d,train,9266
680604,Edge-Loc,lot42234,da1bcd5209ed80ad5a388054e4a145a61611ea5a7c1904b8bd5340ca6e1bd102,train,9267
680613,Edge-Loc,lot42234,1359763e0154dcc6392cd29d399b099d0003a56815f53487a4ecc172e856338a,train,9268
680615,Edge-Loc,lot42234,c5d22a5c922c9064d38161e36c04a61cb39c96e642a99dd6201a9386832576db,train,9269
680616,Loc,lot42234,7809dfc0878f2fd5b792c5137b9d352c6c08eecf86775ce96561cb9e3dd6d0fb,train,9270
680618,Loc,lot42234,2f6455870e1d9d52e8c58dbfe4da77fa696d42680f12ee0fc7a84720ba7e1ded,train,9271
680651,Loc,lot42236,20e2ced7d76b512fcaf3dca089d8af0b275bce1cc5091111f6862edb0288ecad,train,9272
680659,Center,lot42236,74c4b2346afdb637e97b6fe4f4ba3eb2cefce85ddfed843e91b94b43e41e16cd,train,9273
680662,Loc,lot42236,305fb0772832a027ed4648c543fc9905568f8626019f5fcbce7de5af11d43940,train,9274
680678,Loc,lot42237,317296a0650e781b1f1fde8f68827c2cbf55febb9ee65437f8a08b4061720d43,train,9275
680684,Donut,lot42237,e67d95555ec95c5b4ff47b97becb030d7bdf4454a6fc4282527f88cc246d8930,train,9276
680686,Loc,lot42237,72e138736ed1b76227551236d7739e2355b6f56d17c5dfbc9f4e32044c7e09c2,train,9277
680688,Center,lot42237,0bf92d5c2c57a86ffb8dfe1a97e30efdefa11b8933a8345c5a7b0d764710ce74,train,9278
680689,Loc,lot42237,f34892cf7effe2220ff6f98151c8b7cf3f8b4d1d6572017f5d1feeb6a8271e5c,train,9279
680698,none,lot42237,6afaef489cb4455eed0f8819a8a1401b2d8ba53a8cd2e24e8f7abd4b2836d028,train,9280
680711,none,lot42238,1f89351aca18f4431d77c5f9d41f66c596cbed28f1432470cb05b77bcbd8a208,train,9281
680737,Donut,lot42239,f7ef7ee7ff42e2723c9a7d0aacab7a8a3a4d832b8faae27140cce3817e036443,historical_test,9282
680762,Donut,lot42240,76680225cd720824fc04d49673e6ff542eaaa9361c00467e9d1b115e05f2b849,historical_test,9283
680765,Donut,lot42240,8159b6e159d69ef47018c83f69f463f98c3ddbf870b4c1d7834b325f9dc013ec,historical_test,9284
680776,Edge-Loc,lot42241,823fd1650a4990f768fdcb3474b956cd02317722ae0c7da72c1c1733912ec5d3,train,9285
680780,Loc,lot42241,1d36a4120302a6bbb418c16165b2ed6e0c8e3fc160170a50fc83c460ec518d83,train,9286
680783,Edge-Loc,lot42241,d0f26f275e9e6b9b16aa62fe784ceabf94c36c8e2640dd86b59b51f053832e2a,train,9287
680785,Loc,lot42241,b3e4add3b3c10ace377cfa4ee998781abb2f150eb7d1f6d1f82aff6788845a2e,train,9288
680788,Loc,lot42241,9e611683df95af008bbe1fe3ba2d21d23de189f83b5b189bff620f3f1f0a33e4,train,9289
680789,none,lot42241,5ad02dadea3a7c9c71915211f25360173e5370b072cb9232f51cd9c9aeccb82b,train,9290
680800,Donut,lot42241,299e0260419f95b8e306e1055d34294815d8892a033959347b904a22321b9bf8,train,9291
680804,none,lot42242,73fb73bd2ce2e93e165806ee922a0a67d951fcc3cdacdfe4e5c9b771678e9f9a,train,9292
680805,none,lot42242,776cd02d7b06e155fdd385eb7a793f733f0d305e9eb5149ef3275b5aeb8a4d60,train,9293
680808,Loc,lot42242,fc670ee8a24147833b748ce7f18a498fd25defc4d9a5165bdb5a3ffbbd92c1f5,train,9294
680810,Edge-Loc,lot42242,deb83c48aceb723eca6220016aff930a25536e5ad15e6dd14c8ce311ad3c0ed4,train,9295
680811,none,lot42242,6f5514f7f297182e4ca11c3616562dd56c5af9572873f1b42ac1fe8e68d65936,train,9296
680821,Edge-Loc,lot42242,75db96edc9ddd60c78dc85e48821498719d06b6c3f68661e93df7f757d212199,train,9297
680826,Donut,lot42243,881ba0eb324d65f9279b4d9ab0c2a933217540776d19d4129bec3b0c0b06822b,historical_test,9298
680844,Donut,lot42243,143940980c5b9fdeec614111d4b585b1f13a370cfecf283995d3ccce3bf32b1b,historical_test,9299
680845,Loc,lot42243,8b2d445e1c75812d1dcb2cdace2badb0a1fd2df5731eea3d290eca2e080cb54b,historical_test,9300
680855,none,lot42244,077226234cd5eb3a52aa5e9294aa088159f5a51321f235944f1ee3968ca3b85a,train,9301
680860,Loc,lot42244,1fb55f0b5ec899a7410621e8695a36eb99b8e1f40aae4788223e22073879c459,train,9302
680865,none,lot42244,06a95ee0f3f3418e0c1f09ea7e7f578377d09a5aa9a7bcabef395b8f6ad53121,train,9303
680869,Loc,lot42244,d89ee68c39801a616e37169048a804050bc81f8ee68e673dec454e72c5e60449,train,9304
680882,Edge-Loc,lot42245,b0133a3e3fff97172ca7fc5ef91f0d34bb8daa577f12d618bc97099e12d474b4,train,9305
680889,Edge-Loc,lot42245,8d49a6fb793d27d49a3fea9f1a215b78e85333f6b27b2d782cc82459103b621a,train,9306
680890,Loc,lot42245,a28968c67862e1bb65ed67b670dc262eb57203eba7a49adf0bcc2fb815132eee,train,9307
680891,none,lot42245,9336ce84ba4e2c691b4ce46828e77a44c30c5071ffbdbc569283b254b4b1ef43,train,9308
680894,Edge-Loc,lot42245,ca54b17b963f30a7609cadf2901c648bec25316f632df4e3fd080b868b79852d,train,9309
680896,Loc,lot42245,65a9ecf223a006cead40140eb4e2011236dbbbd98c1284b0b3581c28cc91fd2b,train,9310
680898,Donut,lot42245,1275a10551de99816e4c652ee55fa162d5cb90860ca674575e61ec312d7fb8aa,train,9311
680900,Loc,lot42245,1e3671233cfbe2ae3dd18aee39c5754cf4b9ea49535d79e710b2bdf6dcd9d342,train,9312
680907,Donut,lot42247,89374bec73d7761bccce4c340cd54444b553c0bf523061560748aba507de584d,validation,9313
680918,Donut,lot42247,ee2fd6c0eb75ae45e17f65efe50db35e9b8cf3d3e29d7848aa09a0ea4afeb0e3,validation,9314
680931,none,lot42248,bbc585a9dcde24f148eb0aa0273cd8e1288bfa25a65114d6fa4fabfdfd2e2115,train,9315
680954,Edge-Loc,lot42249,e002756f5654a6786814adeeb9fad4f3c70b31e3b567fce394af62adf6e31434,train,9316
680955,Scratch,lot42249,ea086f3b36f2fd3b7c886159e820317b9cffc66b56a89d4dafc8edb5340c3a6f,train,9317
680975,Scratch,lot42249,9c424752d7594983e8bc129d94c82720c42fcfee94d2eed40e22d0f6292ed925,train,9318
680978,Edge-Loc,lot42250,8a9092ab5e19ca6a0bd5d85ab165a09e73e541d62d148e93618675dc229486b8,train,9319
680979,Edge-Loc,lot42250,7e259efd35f04b738f17f230744c54eaefebba0f0637a57d4090fac1eb7bfeb1,train,9320
680993,none,lot42250,5458c9fdd7e2778388b853a850f0a22f51d2b78dc1351de28a8f552512bfa011,train,9321
680998,Donut,lot42250,b4fd5b770e6995b14974feb194e97b68e9e4595335bc20b12b8f907fd3c50058,train,9322
681009,Scratch,lot42251,e4eb6b68ac90861eb8e04475955869cef365d341da3cce25a2cb71697a21c596,train,9323
681016,Loc,lot42251,5fe05236df7bee848e6087c8517e50ddaee4774d00d0c03d57d6f5fba60b1ab5,train,9324
681025,none,lot42251,97a79abd8683196c43f4185b7c25bc2ec64c71e2bf7908d84d2816f73b863341,train,9325
681057,Donut,lot42253,145f52e81516f5274aac5c0793f33dbc3daf09d0eb75f5c35663a637e3fe9289,validation,9326
681064,Donut,lot42253,1a1669fcb4dca2de58fd964f5e76d9a5844d3e0554fd55f6dba593f05ba8bd14,validation,9327
681080,Random,lot42254,8347ac79ac4c3efc830767b32ae708200064407e0cd7e54432ee5ef1c12ee4a2,validation,9328
681111,none,lot42255,437a2bda0af4445ec227ab11eea512684d56bf4be24b544b04e3c3bd9b4098e1,train,9329
681113,none,lot42255,bdc783d6f3c4b0e5652410ce4cc69ddb4f93cb67272cb1b13bb2bbcbe167bc9b,train,9330
681152,Donut,lot42257,21c534a06bab18244f3da1bfa3b62bedf849ab94a54aad7156a0cd3038f764c8,historical_test,9331
681164,Edge-Loc,lot42257,404d0d7f4a4d92d3dac32fa2c7a35053334ec2610a1bd6cac270bcdc276b2758,historical_test,9332
681165,none,lot42257,671645f71f0dc2b5386db678c3b7811b6d0f929b17f59c740c3fcf46703b1556,historical_test,9333
681198,Loc,lot42258,b395c6129adaaad475bb076d23cc822a8fceb4fd588b8cb048e4739688a82a9a,train,9334
681209,Random,lot42259,8295d466e55c32dd04ad68de9b9176bbdf8101f3241b06d0045ecce42b50a282,train,9335
681225,Donut,lot42259,b3c93b3ba4d0e868963ac67e3f6e420937ea516bbfd949936f4254c9cf7819b6,train,9336
681231,none,lot42260,cf72fd6fc39c9b30acacdef0c9fc7a48b4e045fbeef95b464b18a49f21585b8a,train,9337
681235,none,lot42260,53514bc0505419c1aecd89b6aebbaea91bbffc3c06490e3eed56e0e6b133a841,train,9338
681236,none,lot42260,a7865cff3c4a0a80515ca3275ce432d41600344ebefcfca3a83392cb5826dbaa,train,9339
681240,Random,lot42260,0fbbcba756817d56245e84905dd87b0e678049be8fdbca7dec5fee48fb8d5b21,train,9340
681246,Donut,lot42260,d5c0b19d9dd69a9658183269a463ce9a680c9de558abb482b29961dcc1396a88,train,9341
681259,none,lot42261,7dc63dd22041359d9e991ff72145de2ec79346dc062ed0de29fe1bc1b27c198c,train,9342
681260,none,lot42261,6a07e0937ac13cae9bb9df10d50283332eba1d5691c566bc0565ba75ad2a7b1f,train,9343
681285,Loc,lot42262,1e5c600a4ab52339ad30cf22d4555c5dacc9c9aec69da22d31d9408df0d78595,validation,9344
681297,Donut,lot42262,e919a9e8c809ee4819a3dea465dabae205b72c8b5641e1cf7de95dc23bcee5c6,validation,9345
681306,Edge-Loc,lot42263,3fbeddf2d593acf248d0c1cb1129255e38a137332a8989671c00e7779b0cf068,validation,9346
681323,Random,lot42263,69566ec39539cf97a3564abaaa7a8364bd0cfc76978b4b3a066984c27dd1f957,validation,9347
681337,Donut,lot42264,ef57250b644688749b122347259470cd6f270e4dd76de2537f1fb73a14235002,train,9348
681352,Center,lot42265,77cf4292434e070b7be898194e2fbf24fa95ce5e8441e54f2e3cc04159edeab5,train,9349
681360,Loc,lot42265,22f3eb3e631b3e80a6bfcea90a7dc555733901ea2782a347fea5e9c91de67a88,train,9350
681361,none,lot42265,d4c785da70272977c200838eac121c179aabeddc958c99414b3dd6f0575488e5,train,9351
681366,Loc,lot42265,6eed4d14ee2f96251cfa47807b8faffb06389d598758ae6ec028d022dc9b37ad,train,9352
681371,Donut,lot42265,44f1f2e3fa9366fcb613cae2beebacaf5fede2c4dcb8777ed8758b5fdf1a6ae2,train,9353
681391,Scratch,lot42266,05866f42cd3bd7f9ba6a700df4ec15caa888ac7121f430de6dfb955bc5838e3a,train,9354
681420,Donut,lot42267,b8b9da69cdc55b0dcad7ec6d552787dfc4036f877c87a0701890dc97ae2a01db,historical_test,9355
681432,Edge-Loc,lot42268,01a105180f45b95926c88305d8c2726dceba356077c9a5aa40424a6e0e1c008f,fresh_audit,9356
681458,Donut,lot42269,baa63d80486aafefa6e281f616e1d8ee23a5ea3cd98da6e0039889674ae8cf1f,train,9357
681463,Loc,lot42269,b9dc1ba7a57adb2c73a547ca5acaf43cada9fcf7b8da0c811bf7a887f0f6aba6,train,9358
681464,Loc,lot42269,d93faba27b5052fd68dac3d139e06e7a6fb276cc4d305f0467f0221eee29f62a,train,9359
681472,none,lot42269,3bd93ee98a664a1ee9a8be3c49a6992b4f93e7948f4bdcfacad21a6e68a67ad4,train,9360
681476,none,lot42269,010c0efe1cc471b79222527536a1fc79539db43349480e08e89c4683b9da2491,train,9361
681491,Loc,lot42270,3a22664508c66c1a482bc7e6e2c225351056cedd6fa84d460385b0c4e361abe9,historical_test,9362
681502,none,lot42271,33f8e1ef14a58d666c625792877c9d7a4ca8885a8894e27dcf79bb69c47f6e34,train,9363
681511,Edge-Loc,lot42271,612cb950341315fd08fd95832eb67d35aada8cb42f048fd34146769448eb1339,train,9364
681517,Donut,lot42271,46e005615c26832363b9ad7cc9f20072460c6376afa3623a4560fb43d8ec81e5,train,9365
681524,Loc,lot42271,8716abc02c2cb8ca4efca76351abdbdfbbbc1d8cd99238564d7f08420f901582,train,9366
681526,Loc,lot42271,26868dc1317ff969f4bd434a988878f9591bacb87b3964159cba59b2a6b204ac,train,9367
681541,none,lot42272,c25d8890f60faba689bde67d5c30c147211947c3aef4fae63a19c02892b11e29,train,9368
681545,Scratch,lot42272,36548d087f4c52dfbddb13faa9133b5a8cb049e23818f38cec1237cc0cd88bfb,train,9369
681552,none,lot42273,cc6a046f163fa3f100465e33ebd5e915136f2cca2d43c824d1601644b27c4baa,train,9370
681559,Donut,lot42273,3a21b231b084e2f3328feb1465b2febc40697fb0af0f944ca898487be1ca44c3,train,9371
681561,none,lot42273,aa778cbcc43f289eae8d362468a28bb33c89bdae5c404e21a0b9af66c1eedd30,train,9372
681582,none,lot42274,5637f2fb53df069227f43cc6b953081951e2fa1df96402b9d4293a476eae13ad,train,9373
681604,Scratch,lot42275,88b90df6cb9586c9ba1c88c19571e04db73a373e9533863bf026596505a81788,train,9374
681624,none,lot42275,bddcc9839da7cf28b4eb8e40ed2a9156cfd4eee92ee04f074a38861f85169b1e,train,9375
681630,Edge-Loc,lot42276,bff9299ccd5392fe2e6d4c856ae7d1beb767bbce67f16f202ce27183c3f0105c,train,9376
681635,none,lot42276,49cbfc50c43655d2fd40e90b286259715da462fc5c3ac8ae700ed769778543ca,train,9377
681647,none,lot42276,11a1e9de68a44a90ecc3b1cc94ba85e134dd108f4a8567fb00efcdbc11af088e,train,9378
681655,Donut,lot42277,9059abb1df448df6eb16d90a4f6a5595a8c682b928a964a65ce798aed3324e1e,train,9379
681656,none,lot42277,d8b2dba49a45df40b7017d2a361b9dee21af7b1923ba5331a9d8c334ea3398df,train,9380
681664,Donut,lot42277,9a427b7e56bde676ef0c4ab8f177e7c12a8a054cbe67f9e659bf68dd385de23e,train,9381
681665,Loc,lot42277,b8cd420b0272e5a81fb946139adfa24d4442498650832b8ea16c6672d587a2dc,train,9382
681671,none,lot42277,8a8b01be6adca535638466d5616ef593f9378eb72d26ef87890c690b2fd8aca7,train,9383
681696,none,lot42278,b19e3ba336eab6809df7c8a9e7b9c11f5fbd7d18f7cca3fff0e190ee63a2b6b8,historical_test,9384
681702,none,lot42279,2e86e28494f7544e4a57a75b4330f3152ddcf12b88f4939ec0d1727d050682ff,train,9385
681706,Donut,lot42279,647acffdc663602883b829fa770f5372b476e6bbbe77ac0db819387fbb7d6d1c,train,9386
681713,none,lot42279,f65056aa48af8ad4b045fba6200468e1acb63bfd60b311516c1eab18f1ed7011,train,9387
681723,Donut,lot42279,109ee9a7484486ee16e0ac11984661f45017b6058d024aaf3b7fb8d0c83dbd21,train,9388
681726,Donut,lot42279,fc83d91c9d8c34e6097918ce199c1bb147d078213ea21a324da26192617e67d6,train,9389
681729,Loc,lot42280,b841e39acd4d96b183b9d127cb826c74502f022f32a6c805b7e24f29736cb9e3,train,9390
681730,Edge-Loc,lot42280,33c55a73fc59a0354209a22988b12dd401dbeea097249552c494dcef4278d184,train,9391
681731,Donut,lot42280,7c9092888fbeeaf60e5c47996eec7103354f4cf6e844401560378b18bf4a485a,train,9392
681750,Loc,lot42280,db668244e4b43f79b50e31e5012b7de22e5ab9a93cdc4b15016ab8839814c3cd,train,9393
681770,Loc,lot42281,fec17a1e581989f4fc2da99a4827ad9e6c1e893af9ddc8563bd6b76e832f4e3b,train,9394
681771,Donut,lot42281,2c302d42f4f943a9f3bd2e751dacb25157be4e0cb2508e8af1c2a0d399da650e,train,9395
681777,Loc,lot42282,35b355e06f3718fcaadad9b685f341c56f525abde91b137ee48805391752656c,train,9396
681807,Donut,lot42283,eb31da32281ad5e205b6b05cf4c2932acc0df25acbdd01557487d6bf8bad6a57,historical_test,9397
681851,Donut,lot42284,464f9ca82e1b2601e516e1bee326c21da9dde5f7a4411901ad1d7f56e7f5d085,validation,9398
681859,Donut,lot42285,c31685021fdc7c3370232a407bdda1d1f6f194e50ef9c2e2a440b9ee379d2918,validation,9399
681904,Loc,lot42287,0628cb3a2c9b6fd9c3868f9068983eef236ee56cc3ba5f01239edc96f89f8327,train,9400
681905,Donut,lot42287,da2d21d3fef6f886c29dadc3137fba9d9a819730a3aa3b34767a3acb22a5dbe8,train,9401
681916,none,lot42287,ebbd1d4ff47db93e1289e6ff6020c47fe5933d653094f496f77f6ee4932ffeb6,train,9402
681920,Center,lot42287,c70ad3f5f2c3a2311704e9efc5b8fbdf141ddb765659fe02880f6cf08d66f1bf,train,9403
681928,Donut,lot42288,894208c9a24b1058723adca31eba1e2024ef729aa7087f8805c9ee8a2776e56f,train,9404
681938,Edge-Loc,lot42288,950623f7cf69a290935eaee7bffc63cf52ed6f1bd3ebe87499f8d2890cb82d35,train,9405
681955,Edge-Loc,lot42289,3b49a82aa6ee60d67ee0bc52f62678c6c503c6cda0eb88ea8bf630f2239064ca,train,9406
681956,Donut,lot42289,3c1b5418ed9a431ebf279f1ebfef9419a041bb70898c28d66a6fdb96c245b4e0,train,9407
681958,Loc,lot42289,60a30c154883f66787e25d4167ccdb9a55f548e195c0ccd4be99fc659cebf385,train,9408
681972,Donut,lot42289,0ee291f722d6d1c0bcde330208a4c98a892ede47ed62a1bedb989e52123642eb,train,9409
681975,Scratch,lot42289,39b5f086ade9c19d9be2c15ae69b37d02a69a78913165d12d408bd4080418f3e,train,9410
681978,none,lot42290,4e8629ed4e69cf21303c52653b5e71d4cf293482f382fb6a92c9d8c5c8ac2529,validation,9411
682003,none,lot42291,44caf8a68654bc7f3261009e6910d99622b026e413800e5bd008f459cdd66d4f,train,9412
682011,Donut,lot42291,1f578f730edd77c590f65d27a3ebe5f3aadddada0937a389506b1ac6fc7f8fd5,train,9413
682017,Loc,lot42291,fb9042e1cc0f3601c045e40a83c981898b751d9026b1f8031d6e4ccf1dd76dc2,train,9414
682022,Donut,lot42291,cf8842335ab997190f61326f42628478e897dfcf2c6735bc18cd105af9ee2b4e,train,9415
682026,Loc,lot42291,3a988950fe0f01f53cded23f8ccc32a020f6ddb110c16d759c62bfa49de408db,train,9416
682065,Edge-Loc,lot42293,496773a53e5524bd13f46047e8981fd5193486e4ab3b7a86db3105639a41a2b0,train,9417
682066,none,lot42293,d271e590e60a0da9c9d996b532c6e499e193d39b0ea1462ab4c58f3e91b39a30,train,9418
682072,none,lot42294,17c94f2b361d90be1409ca5fe68073b1d1c5b564885c3456395dc0decf1d6725,train,9419
682124,Edge-Loc,lot42296,fc1a01bdc46ca60e26367d721bcf385b1439b16bbcaa77a91f44aa9b8d73bdb9,train,9420
682129,Edge-Loc,lot42296,47cadf12fdd01965556fa5591e72666d9b650a39c1d4dd5a0ab956443eafbe87,train,9421
682190,Edge-Loc,lot42298,681aa0fdf03304d947787c0c5f46a9a426492a1d8e9567c0bdb3f4be193bae8e,train,9422
682193,Loc,lot42299,7e05f8c3901be915025577bdc12edfb16095dabe444f73f3aa9016d59a8deada,train,9423
682212,none,lot42299,76ef73e8ac66a8d67ab644658b8dfef7655581f65645758b0b384ebfebf9c85a,train,9424
682243,Loc,lot42301,e0a51ff9846dd7143341876997905ad869041a8a425f525bea505a45f6ad2e56,train,9425
682249,Edge-Loc,lot42301,d9d41717c93772353cadd4cfa08dc7fcb539780f0f1e850dd1fe288c02c97ca2,train,9426
682255,Loc,lot42301,afd2d0ec82860c421acc9c031a121a3fd3da39f90204a25737d56bccef0666dc,train,9427
682268,none,lot42302,96c63dbd707d7eddd000ace095860421454e1a8ee58b0d2ed346850fddfb1e54,train,9428
682271,Donut,lot42302,bf5c906fca9e9e0ee121ef208ed9d348a40e26c7c7d03acb1450bf8dc40ce036,train,9429
682320,Center,lot42304,81f06f6a632556b8a058805014c089812b01f80f0a72e5cb3aa79ecf982e5cda,train,9430
682332,none,lot42304,680ddb468821acb613084996c82391d3637e3fa426006addacfb5e1a1cd79102,train,9431
682343,Edge-Loc,lot42305,8e4d0be26ce977f5457ba42901336ba9002a642cd979cdac820e899683a3f4f2,train,9432
682372,none,lot42306,1e1a4c9d1f4ae171be8e679542f97d2325a03cc0f7068c044e718504d9237049,train,9433
682387,none,lot42306,9e8c90f546a5e941c1d709b559daf43317751f1c0cc7f9d9aa35c07b140545cd,train,9434
682398,Edge-Loc,lot42307,cbe00eddf74f10bc2292fa0ea0cf9099dc8df9fea69fdb59713ad46b426105d1,train,9435
682421,none,lot42308,9a11852b81e11ce298af135f59820e2f6fbcd506781fe91672c6d8f73e08ed5e,train,9436
682441,Scratch,lot42308,c5122ffc899160be5b34891de65e1a2d0d8b1f382c625bde5a5a27643037fe29,train,9437
682484,Near-full,lot42310,f32fff79a26a85de9b256e242246babc1232f807b95afd2f761f0e75576413d1,validation,9438
682517,Center,lot42311,5b03b640efcfe566939ce2a37c72cd4ff9cb24cf518ba75cc3e46f75b830e26a,train,9439
682519,none,lot42312,2059f5fd013500958eead59a89c798af1f1cd3a1b9c891038216881ea29e7ef3,train,9440
682534,Loc,lot42312,a101c31b67866df2e1338f1c01314b9bf2c0f1c3d36491a407c0dea57a6ba61b,train,9441
682538,Edge-Loc,lot42312,58147e40f5ada262d56311c2ff56a45cbd0b7c83ec3cddfd760e142593fdd50b,train,9442
682556,Donut,lot42313,10d7a09981177649d5b31c355413bdae1d8694bffff8ee62223818cbd1da79a8,validation,9443
682577,none,lot42314,dd2a1c38e1d60e9b2fd27bb9c836c6f71e27048168b5095fbced3028520175f4,train,9444
682625,Edge-Loc,lot42316,31aa52c21412244079a7ab08ae036a389b789832e68b89b1dfe63d69840ecfe6,train,9445
682628,Loc,lot42316,a958d9e87519fbdec75fff4e3638bff86ae7745e814569160b1dcf458f7093c1,train,9446
682630,Loc,lot42316,a8f7ab52b6dec9f6eee60f85e285c2bd5dfb967b9c66609ab8e5e2757485dc9f,train,9447
682659,Loc,lot42317,f0763f28f5329c481077646fb59a6a323ad8d0223f4f33ab2578c513bd0cf62e,train,9448
682667,Loc,lot42317,e15ed275f585a185ed97520bc4ad49d2d82a5b0279c490d3e5fe8fc59062d1a2,train,9449
682670,Loc,lot42318,92231f20cc763378ac7128a5325a73310c22aa3c4e71922e9fe8bdc98b911463,train,9450
682678,Edge-Loc,lot42318,af7ba63974d6bd33db61fdd713f20836f85de64bcd5687f368d26d7407f923ac,train,9451
682703,Loc,lot42319,658e5bc847fb6e33230d9feb70b7df193907afdd9251bb0ec8c149235ed18546,fresh_audit,9452
682730,Loc,lot42320,39a76fca6105e23405f4f9c0a94c0a1c4b7a6eb580c3cdc9e1513dd018013eef,fresh_audit,9453
682743,Center,lot42321,64c665e8f9416e0ecbb266cd678e1e9f46139929bdb7790edc94da66231d2a5b,train,9454
682744,none,lot42321,bfbb86d325be2c0a94391597d9fb2a0d261d9718fb42234743164958e9a48dcd,train,9455
